timestamp_s,potential_V_vs_ref,current_A,working_electrode_area_cm2,cycle,segment,temperature_C,pH,fe2_concentration_M,electrolyte_id,reference_electrode,notes
36.7,-0.6371705629310385,-0.00018474529317248487,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
36.8,-0.6423910806607057,-0.00019913417085416923,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
36.9,-0.6476348853541587,-0.00021708378805700005,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
37.0,-0.6529045233122789,-0.00023478789131759525,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
37.1,-0.6582028304883201,-0.00026210618656291357,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
37.2,-0.6635329666864256,-0.000283647978247895,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
37.3,-0.6688984538812666,-0.00032870789458664784,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
37.4,-0.6743032191418423,-0.0003542399919699212,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
37.5,-0.6797516426898932,-0.0003950535141290735,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
37.6,-0.6852486116718005,-0.00042643529131727745,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
37.7,-0.6907995802707098,-0.00048733984731924964,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
37.8,-0.6964106368307009,-0.0005384183451026387,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
37.9,-0.702088578703964,-0.0005937118552242175,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
38.0,-0.7078409955607883,-0.0006640357753539098,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
38.1,-0.7136763619148216,-0.0007256589346768722,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
38.2,-0.7196041396046884,-0.0008041406303651144,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
38.3,-0.7256348909273962,-0.0008854889416839649,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
38.4,-0.7317804030257974,-0.0009799914722708968,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
38.5,-0.7380538239749266,-0.00107843781038113,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
38.6,-0.7444698107694891,-0.0012010654449331477,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
38.7,-0.7510446890616824,-0.0013399419400851765,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
38.8,-0.7577966240047769,-0.001487544073754811,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
38.9,-0.7647458008888288,-0.0016430238115448608,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
39.0,-0.7719146133725927,-0.001832818947084495,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
39.1,-0.7793278559811909,-0.0020181640379366285,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
39.2,-0.787012916116844,-0.0022451791424667215,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
39.3,-0.79499995909487,-0.0025023424694996742,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
39.4,-0.8033220976652244,-0.0027854071447474932,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
39.5,-0.8120155351435973,-0.0030778585667622627,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
39.6,-0.8211196687447784,-0.003427211761291124,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
39.7,-0.8306771371565986,-0.0038002390148233426,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
39.8,-0.8407337940987756,-0.00423578831319193,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
39.9,-0.8513385880020874,-0.00469787920862204,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
40.0,-0.8625433276062409,-0.005211917748688141,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
40.1,-0.8744023149609041,-0.00578329134377318,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
40.2,-0.886971831904483,-0.006416569652730978,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
40.3,-0.9003094745085082,-0.007106008626047262,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
40.4,-0.9144733430007315,-0.0078781166855412,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
40.5,-0.9295211127202688,-0.008710804624114178,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
40.6,-0.945509034399279,-0.00962515138844802,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
40.7,-0.9624909381200091,-0.010621672649163775,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
40.8,-0.9805173419180826,-0.011706220418783102,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
40.9,-0.9996347890250816,-0.012891855629215996,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
41.0,-1.019885551894536,-0.01416479989539834,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
41.1,-1.0413078408824115,-0.01551926502275812,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
41.2,-1.0639366362348572,-0.016993058116178187,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
41.3,-1.0878052219660599,-0.018570844263187773,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
41.4,-1.1129474413981115,-0.020237864356631663,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
41.5,-1.1394006233485072,-0.0220328069058708,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
41.6,-1.1672090559886579,-0.023928191513134498,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
41.7,-1.196427825070816,-0.025951981163494283,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
41.8,-1.2271267963360095,-0.028083595955043034,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
41.9,-1.2593945161421116,-0.03035743297429709,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
42.0,-1.2933418310664189,-0.032779730742943956,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
42.0,-1.2932938310664182,-0.03276962806744674,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
42.1,-1.2593465161421118,-0.030358982798761383,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
42.2,-1.2270787963360088,-0.028083056536879737,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
42.3,-1.196379825070816,-0.025953143373204236,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
42.4,-1.1671610559886574,-0.023926657741754783,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
42.5,-1.1393526233485072,-0.02202409315660802,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
42.6,-1.112899441398111,-0.02025041381394136,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
42.7,-1.0877572219660598,-0.018569018123068323,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
42.8,-1.0638886362348567,-0.017000915847126853,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
42.9,-1.0412598408824105,-0.015523000441039773,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
43.0,-1.0198375518945355,-0.01414954161326565,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
43.1,-0.9995867890250816,-0.012874720633496326,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
43.2,-0.9804693419180822,-0.011705408019271422,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
43.3,-0.9624429381200083,-0.010612101765606168,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
43.4,-0.945461034399279,-0.009628653373897653,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
43.5,-0.9294731127202688,-0.008714609638885847,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
43.6,-0.9144253430007315,-0.007869056321888768,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
43.7,-0.9002614745085076,-0.007103202548464271,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
43.8,-0.886923831904483,-0.006410482799114052,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
43.9,-0.8743543149609039,-0.0057898634572421896,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
44.0,-0.8624953276062408,-0.005208389567384296,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
44.1,-0.8512905880020871,-0.004697404681009784,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
44.2,-0.8406857940987755,-0.004220467812153807,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
44.3,-0.8306291371565985,-0.0038005951051527168,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
44.4,-0.8210716687447783,-0.003427338460996498,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
44.5,-0.811967535143597,-0.003083197263219766,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
44.6,-0.8032740976652245,-0.002778137539711484,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
44.7,-0.7949519590948697,-0.0024963099867255107,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
44.8,-0.7869649161168439,-0.002242300631467822,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
44.9,-0.7792798559811908,-0.0020282499619975734,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
45.0,-0.7718666133725927,-0.0018196975484718026,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
45.1,-0.7646978008888287,-0.0016441346954942516,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
45.2,-0.7577486240047768,-0.001483016364559381,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
45.3,-0.7509966890616823,-0.0013335925736066335,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
45.4,-0.7444218107694889,-0.0012069937757361693,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
45.5,-0.7380058239749264,-0.0010865869111039428,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
45.6,-0.7317324030257973,-0.0009836896416127268,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
45.7,-0.7255868909273961,-0.000872417284951762,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
45.8,-0.7195561396046881,-0.0007961686492974835,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
45.9,-0.7136283619148216,-0.0007225287871084294,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
46.0,-0.7077929955607882,-0.0006483463971786895,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
46.1,-0.7020405787039639,-0.0005872765322454502,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
46.2,-0.6963626368307008,-0.0005313245838893996,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
46.3,-0.6907515802707097,-0.00047622752239225675,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
46.4,-0.6852006116718004,-0.0004295967674331273,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
46.5,-0.6797036426898933,-0.0003946227298958179,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
46.6,-0.6742552191418422,-0.0003574806863567473,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
46.7,-0.6688504538812665,-0.0003222464152579658,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
46.8,-0.6634849666864253,-0.0003019234963591294,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
46.9,-0.6581548304883201,-0.0002704784960043324,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
47.0,-0.6528565233122788,-0.00023120923801934784,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
47.1,-0.6475868853541588,-0.00020734894094572088,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
47.2,-0.6423430806607056,-0.0001965019019232454,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
47.3,-0.6371225629310385,-0.00017399745943792874,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
47.4,-0.6319230450016333,-0.00015869749936338987,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
47.5,-0.6265549286024462,-0.00011418297949490601,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
47.6,-0.621416,-0.0001124021254428271,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
47.7,-0.6162892956086725,-0.000108080888680113,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
47.8,-0.6111737398303878,-0.00010258935473532262,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
47.9,-0.606068351708042,-9.70615406047899e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
48.0,-0.6009722365981233,-8.000239833093624e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
48.1,-0.5958845785760515,-7.749663506404469e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
48.2,-0.5908046335097654,-7.416406102844718e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
48.3,-0.5857317227427596,-6.420975965118531e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
48.4,-0.5806652273329446,-6.084335109678854e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
48.5,-0.5756045827984257,-4.194619169345705e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
48.6,-0.570549274325597,-4.136466168167238e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
48.7,-0.5654988323988689,-4.16092297789952e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
48.8,-0.5604528288149349,-3.0336013883460756e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
48.9,-0.5554108730477378,-3.3852579106586056e-05,1.0,2,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
